UGC 1117  0.45 0.00 102.7  0.3  56   3 24 r
UGC 1117  0.45 0.00 103.7  0.3  50   2 24 r
UGC 1117  0.46 0.00 104.6  0.7  61   2 24 a
UGC 1117  0.46 0.00 104.9  0.5  50   3 24 r
UGC 1117  0.46 0.00 106.2  0.2  57   3 24 r
UGC 1117  0.47 0.00 107.4  0.5  55   3 24 r
UGC 1117  0.47 0.00 107.6  0.9  64   2 24 a
UGC 1117  0.47 0.00 108.5  0.3  64   3 24 r
UGC 1117  0.48 0.00 109.5  0.2  53   3 24 r
UGC 1117  0.48 0.00 110.6  0.4  54   3 24 r
UGC 1117  0.48 0.00 110.7  1.0  61   3 24 a
UGC 1117  0.49 0.00 112.0  0.4  54   3 24 r
UGC 1117  0.49 0.00 113.2  0.6  62   2 24 a
UGC 1117  0.49 0.00 113.4  0.4  51   3 24 r
UGC 1117  0.50 0.00 114.4  0.3  64   3 24 r
UGC 1117  0.50 0.00 114.8  0.5  60   2 24 a
UGC 1117  0.50 0.00 115.7  0.4  56   3 24 r
UGC 1117  0.51 0.00 116.6  0.6  63   1 24 a
UGC 1117  0.51 0.00 117.2  0.5  55   3 24 r
UGC 1117  0.52 0.00 118.3  0.3  55   3 24 r
UGC 1117  0.52 0.00 119.5  0.8  69   2 24 a
UGC 1117  0.52 0.00 119.7  0.4  56   3 24 r
UGC 1117  0.53 0.00 120.7  0.4  57   2 24 r
UGC 1117  0.53 0.00 122.1  0.3  55   2 24 r
UGC 1117  0.53 0.00 122.5  0.8  62   2 24 a
UGC 1117  0.54 0.00 123.3  0.4  55   3 24 r
UGC 1117  0.54 0.00 124.4  0.3  57   3 24 r
UGC 1117  0.55 0.00 125.1  0.9  52   2 24 a
UGC 1117  0.55 0.00 125.5  0.2  58   3 24 r
UGC 1117  0.55 0.00 126.2  0.2  60   2 24 r
UGC 1117  0.55 0.00 127.2  0.3  54   2 24 r
UGC 1117  0.56 0.00 127.4  0.6  61   2 24 a
UGC 1117  0.56 0.00 127.9  0.2  55   2 24 r
UGC 1117  0.56 0.00 128.5  0.2  52   2 24 r
UGC 1117  0.56 0.00 129.1  0.2  50   2 24 r
UGC 1117  0.56 0.00 129.3  0.4  59   2 24 a
UGC 1117  0.57 0.00 129.7  0.2  49   3 24 r
UGC 1117  0.57 0.00 130.3  0.1  53   2 24 r
UGC 1117  0.57 0.00 130.6  0.4  57   1 24 a
UGC 1117  0.57 0.00 130.8  0.2  50   3 24 r
UGC 1117  0.57 0.00 131.3  0.1  47   1 24 r
UGC 1117  0.58 0.00 131.8  0.1  50   2 24 r
UGC 1117  0.58 0.00 131.9  0.4  60   1 24 a
UGC 1117  0.58 0.00 132.3  0.2  51   2 24 r
UGC 1117  0.58 0.00 132.9  0.2  51   2 24 r
UGC 1117  0.58 0.00 133.2  0.4  66   2 24 a
UGC 1117  0.58 0.00 133.4  0.2  50   2 24 r
UGC 1117  0.58 0.00 133.9  0.1  57   3 24 r
UGC 1117  0.59 0.00 134.2  0.1  58   3 24 r
UGC 1117  0.59 0.00 134.7  0.2  50   2 24 r
UGC 1117  0.59 0.00 135.2  0.7  65   3 24 a
UGC 1117  0.59 0.00 135.3  0.1  52   2 24 r
UGC 1117  0.59 0.00 135.9  0.2  53   2 24 r
UGC 1117  0.59 0.00 136.3  0.1  56   3 24 r
UGC 1117  0.60 0.00 136.8  0.2  56   2 24 r
UGC 1117  0.60 0.00 137.4  0.2  55   3 24 r
UGC 1117  0.60 0.00 138.2  0.2  60   2 24 r
UGC 1117  0.61 0.00 138.7  0.2  57   3 24 r
UGC 1117  0.61 0.01 139.2  2.2  77   2 24 a
UGC 1117  0.61 0.00 139.4  0.2  67   3 24 r
UGC 1117  0.61 0.00 140.2  0.3  61   3 24 r
UGC 1117  0.61 0.00 140.8  0.2  66   4 24 r
UGC 1117  0.62 0.00 141.6  0.2  67   2 24 r
UGC 1117  0.62 0.00 142.1  0.1  59   3 24 r
UGC 1117  0.62 0.00 142.9  0.2  65   3 24 r
UGC 1117  0.63 0.00 143.6  0.3  65   2 24 r
UGC 1117  0.63 0.00 144.3  0.2  65   3 24 r
UGC 1117  0.63 0.00 144.9  0.2  66   2 24 r
UGC 1117  0.63 0.00 145.5  0.2  67   3 24 r
UGC 1117  0.64 0.00 146.3  0.2  74   2 24 r
UGC 1117  0.64 0.00 147.0  0.3  71   2 24 r
UGC 1117  0.64 0.00 147.6  0.2  70   2 24 r
UGC 1117  0.65 0.00 148.4  0.2  71   3 24 r
UGC 1117  0.65 0.00 149.1  0.3  71   3 24 r
UGC 1117  0.65 0.00 149.9  0.2  68   3 24 r
UGC 1117  0.66 0.00 150.6  0.2  72   2 24 r
UGC 1117  0.66 0.00 151.5  0.3  75   2 24 r
UGC 1117  0.66 0.00 152.2  0.2  68   2 24 r
UGC 1117  0.67 0.00 153.0  0.2  68   3 24 r
UGC 1117  0.67 0.00 153.9  0.3  68   3 24 r
UGC 1117  0.68 0.00 154.8  0.3  67   4 24 r
UGC 1117  0.68 0.00 155.6  0.2  71   3 24 r
UGC 1117  0.68 0.02 156.0  4.8  84   1 24 a
UGC 1117  0.68 0.00 156.5  0.3  64   2 24 r
UGC 1117  0.69 0.00 157.5  0.3  62   3 24 r
UGC 1117  0.69 0.00 158.6  0.3  61   2 24 r
UGC 1117  0.70 0.00 159.5  0.3  64   3 24 r
UGC 1117  0.70 0.00 160.8  0.4  62   1 24 r
UGC 1117  0.71 0.00 162.0  0.2  67   3 24 r
UGC 1117  0.71 0.00 163.0  0.3  67   1 24 r
UGC 1117  0.72 0.00 164.5  0.5  68   3 24 r
UGC 1117  0.72 0.00 166.1  0.5  72   3 24 r
UGC 1117  0.73 0.01 166.5  1.9  80   2 24 a
UGC 1117  0.73 0.00 167.8  0.5  76   4 24 r
UGC 1117  0.74 0.00 169.3  0.5  71   3 24 r
UGC 1117  0.75 0.00 171.5  0.5  75   3 24 r
UGC 1117  0.75 0.00 171.7  1.0  82   2 24 a
UGC 1117  0.76 0.00 173.6  0.6  64   2 24 r
UGC 1117  0.76 0.00 174.4  0.9  82   2 24 a
UGC 1117  0.77 0.00 175.5  0.4  70   4 24 r
UGC 1117  0.77 0.00 177.1  1.1  74   3 24 a
UGC 1117  0.78 0.00 178.0  0.8  74   4 24 r
UGC 1117  0.79 0.00 180.2  0.8  74   2 24 a
UGC 1117  0.79 0.00 180.7  0.8  68   3 24 r
UGC 1117  0.80 0.00 182.8  0.6  77   2 24 a
UGC 1117  0.80 0.00 183.3  0.8  70   3 24 r
UGC 1117  0.81 0.00 185.2  0.7  78   2 24 a
UGC 1117  0.81 0.00 185.6  0.7  63   3 24 r
UGC 1117  0.82 0.00 186.9  0.5  74   2 24 a
UGC 1117  0.82 0.00 187.5  0.5  60   2 24 r
UGC 1117  0.82 0.00 188.8  0.5  69   2 24 a
UGC 1117  0.83 0.00 189.3  0.5  57   2 24 r
UGC 1117  0.83 0.00 190.3  0.4  72   2 24 a
UGC 1117  0.83 0.00 191.0  0.5  67   3 24 r
UGC 1117  0.84 0.00 191.9  0.5  80   2 24 a
UGC 1117  0.84 0.00 192.7  0.6  69   5 24 r
UGC 1117  0.84 0.00 193.6  0.4  79   2 24 a
UGC 1117  0.85 0.00 194.8  0.4  81   3 24 a
UGC 1117  0.85 0.00 195.0  0.7  71   2 24 r
UGC 1117  0.86 0.00 196.0  0.4  84   1 24 a
UGC 1117  0.86 0.00 197.3  0.4  88   2 24 a
UGC 1117  0.86 0.00 197.6  1.0  71   3 24 r
UGC 1117  0.87 0.00 198.6  0.4  90   2 24 a
UGC 1117  0.87 0.00 200.1  0.4  93   2 24 a
UGC 1117  0.87 0.00 200.4  0.8  76   3 24 r
