domain,choke_used,choke_z,choke_percentile
A2_intergalactic_filament,choke_F1,-2.0296558747891216,0.0022696323195642307
A2_intergalactic_filament,choke_F1,-1.4670640975033211,0.047921665261656185
A2_intergalactic_filament,choke_F1,-1.7503798465455855,0.01433110693210557
A2_intergalactic_filament,choke_F1,-1.383970796678326,0.06296608520848195
A2_intergalactic_filament,choke_F1,-1.219925939558587,0.09934504895921147
A2_intergalactic_filament,choke_F1,-0.37896735030829487,0.40010375462032294
A2_intergalactic_filament,choke_F1,-1.4868328814813974,0.04383632708644057
A2_intergalactic_filament,choke_F1,-1.79916548259129,0.01154270151092666
A2_intergalactic_filament,choke_F1,-1.4385831203326054,0.05278516308929382
A2_intergalactic_filament,choke_F1,-1.102536385017363,0.13228714091174373
A2_intergalactic_filament,choke_F1,-1.579453569942794,0.0308021529083717
A2_intergalactic_filament,choke_F1,-0.5643394069087256,0.3297451527138318
A2_intergalactic_filament,choke_F1,-0.06742516036146415,0.5220802801374749
A2_intergalactic_filament,choke_F1,-1.8126377549121058,0.010245768756889956
A2_intergalactic_filament,choke_F1,-1.3540126656446232,0.06951559561636729
A2_intergalactic_filament,choke_F1,-0.6350221609930384,0.30241229492250826
A2_intergalactic_filament,choke_F1,-1.101877870899165,0.13257895078140197
A2_intergalactic_filament,choke_F1,-1.9699239982909038,0.003955644899811945
A2_intergalactic_filament,choke_F1,-1.1695072478835027,0.11445431554373905
A2_intergalactic_filament,choke_F1,-1.200778965873291,0.10427339342455094
A2_intergalactic_filament,choke_F1,-2.0289810283610525,0.002334478957266066
A2_intergalactic_filament,choke_F1,-1.9192599951888774,0.005706504117761494
A2_intergalactic_filament,choke_F1,-1.7325694280804576,0.01582257959924778
A2_intergalactic_filament,choke_F1,-1.4336999631763825,0.05343362946631217
A2_intergalactic_filament,choke_F1,-0.9768435075637951,0.17664224109979898
A2_intergalactic_filament,choke_F1,-1.08822692576535,0.13770183515984696
